# Generated from NASA TM-4302 polynomial model (Jackson & Cruz 1992) by generate_aero_tables.py
# rows: alpha -10.0..30.0 deg, cols: beta -10.0..10.0 deg
-3.809238799999999092e-02,-4.007462899999998662e-02,-4.165412399999998683e-02,-4.317314900000000094e-02,-4.487320399999999987e-02,-4.689501299999999234e-02,-4.927852399999999716e-02,-5.196290899999999463e-02,-5.478656399999999593e-02,-5.748710899999999457e-02,-5.970138799999999413e-02,-5.748710899999999457e-02,-5.478656399999999593e-02,-5.196290899999999463e-02,-4.927852399999999716e-02,-4.689501299999999234e-02,-4.487320399999999987e-02,-4.317314900000000094e-02,-4.165412399999998683e-02,-4.007462899999998662e-02,-3.809238799999999092e-02
-4.154011812810801119e-02,-4.339285912810800228e-02,-4.484285412810800481e-02,-4.623237912810800043e-02,-4.780293412810800169e-02,-4.969524312810801037e-02,-5.194925412810800364e-02,-5.450413912810800343e-02,-5.719829412810800706e-02,-5.976933912810800109e-02,-6.185411812810800297e-02,-5.976933912810800109e-02,-5.719829412810800706e-02,-5.450413912810800343e-02,-5.194925412810800364e-02,-4.969524312810801037e-02,-4.780293412810800169e-02,-4.623237912810800043e-02,-4.484285412810800481e-02,-4.339285912810800228e-02,-4.154011812810801119e-02
-4.501255412787200788e-02,-4.673579512787200130e-02,-4.805629012787200616e-02,-4.931631512787200411e-02,-5.075737012787200075e-02,-5.252017912787200482e-02,-5.464469012787200042e-02,-5.707007512787200254e-02,-5.963473012787200850e-02,-6.207627512787201179e-02,-6.403155412787200906e-02,-6.207627512787201179e-02,-5.963473012787200850e-02,-5.707007512787200254e-02,-5.464469012787200042e-02,-5.252017912787200482e-02,-5.075737012787200075e-02,-4.931631512787200411e-02,-4.805629012787200616e-02,-4.673579512787200130e-02,-4.501255412787200788e-02
-4.841908456881201250e-02,-5.001282556881200825e-02,-5.120382056881200850e-02,-5.233434556881200878e-02,-5.364590056881200775e-02,-5.527920956881200026e-02,-5.727422056881200513e-02,-5.957010556881200958e-02,-6.200526056881201092e-02,-6.431730556881201655e-02,-6.614308456881201614e-02,-6.431730556881201655e-02,-6.200526056881201092e-02,-5.957010556881200958e-02,-5.727422056881200513e-02,-5.527920956881200026e-02,-5.364590056881200775e-02,-5.233434556881200878e-02,-5.120382056881200850e-02,-5.001282556881200825e-02,-4.841908456881201250e-02
-5.167992824652800632e-02,-5.314416924652799745e-02,-5.420566424652800003e-02,-5.520668924652799570e-02,-5.638874424652801087e-02,-5.789255324652800572e-02,-5.975806424652799903e-02,-6.192444924652801275e-02,-6.423010424652800254e-02,-6.641264924652801049e-02,-6.810892824652800548e-02,-6.641264924652801049e-02,-6.423010424652800254e-02,-6.192444924652801275e-02,-5.975806424652799903e-02,-5.789255324652800572e-02,-5.638874424652801087e-02,-5.520668924652799570e-02,-5.420566424652800003e-02,-5.314416924652799745e-02,-5.167992824652800632e-02
-5.472564668749999722e-02,-5.606038768749999068e-02,-5.699238268749999559e-02,-5.786390768750000746e-02,-5.891646268750000415e-02,-6.029077168749999438e-02,-6.202678268749999002e-02,-6.406366768750000606e-02,-6.623982268749999125e-02,-6.829286768749999459e-02,-6.985964668749999884e-02,-6.829286768749999459e-02,-6.623982268749999125e-02,-6.406366768750000606e-02,-6.202678268749999002e-02,-6.029077168749999438e-02,-5.891646268750000415e-02,-5.786390768750000746e-02,-5.699238268749999559e-02,-5.606038768749999068e-02,-5.472564668749999722e-02
-5.749666341324800867e-02,-5.870190441324800446e-02,-5.950439941324800475e-02,-6.024642441324800507e-02,-6.116947941324800408e-02,-6.241428841324799665e-02,-6.402079941324799461e-02,-6.592818441324800605e-02,-6.797483941324800050e-02,-6.989838441324799923e-02,-7.133566341324799887e-02,-6.989838441324799923e-02,-6.797483941324800050e-02,-6.592818441324800605e-02,-6.402079941324799461e-02,-6.241428841324799665e-02,-6.116947941324800408e-02,-6.024642441324800507e-02,-5.950439941324800475e-02,-5.870190441324800446e-02,-5.749666341324800867e-02
-5.994278996385202229e-02,-6.101853096385201347e-02,-6.169152596385201609e-02,-6.230405096385201180e-02,-6.309760596385201314e-02,-6.421291496385200803e-02,-6.568992596385200833e-02,-6.746781096385201515e-02,-6.938496596385200499e-02,-7.117901096385201298e-02,-7.248678996385200801e-02,-7.117901096385201298e-02,-6.938496596385200499e-02,-6.746781096385201515e-02,-6.568992596385200833e-02,-6.421291496385200803e-02,-6.309760596385201314e-02,-6.230405096385201180e-02,-6.169152596385201609e-02,-6.101853096385201347e-02,-5.994278996385202229e-02
-6.202275868083199223e-02,-6.296899968083198573e-02,-6.351249468083199068e-02,-6.399551968083200260e-02,-6.465957468083199933e-02,-6.564538368083198960e-02,-6.699289468083198529e-02,-6.864127968083200138e-02,-7.042893468083198660e-02,-7.209347968083198999e-02,-7.327175868083199428e-02,-7.209347968083198999e-02,-7.042893468083198660e-02,-6.864127968083200138e-02,-6.699289468083198529e-02,-6.564538368083198960e-02,-6.465957468083199933e-02,-6.399551968083200260e-02,-6.351249468083199068e-02,-6.296899968083198573e-02,-6.202275868083199223e-02
-6.370376224938803511e-02,-6.452050324938801706e-02,-6.493449824938801740e-02,-6.528802324938801083e-02,-6.582257824938801682e-02,-6.667888724938801637e-02,-6.789689824938800744e-02,-6.941578324938801892e-02,-7.107393824938801341e-02,-7.260898324938801218e-02,-7.365776224938801187e-02,-7.260898324938801218e-02,-7.107393824938801341e-02,-6.941578324938801892e-02,-6.789689824938800744e-02,-6.667888724938801637e-02,-6.582257824938801682e-02,-6.528802324938801083e-02,-6.493449824938801740e-02,-6.452050324938801706e-02,-6.370376224938803511e-02
